Tag;AVG_RH200_004;AVG_RH200_011;AVG_RH200_031;AVG_RH200_158;AVG_TA200_004;AVG_TA200_011;AVG_TA200_031;AVG_TA200_158;AVG_TB005_004;AVG_TB005_011;AVG_TB005_031;AVG_TB020_004;AVG_TB020_011;AVG_TB020_031;AVG_WV200_004;AVG_WV200_011;AVG_WV200_031;AVG_WV200_158;KWB_004;KWB_011;KWB_031;KWB_158;MAX_TA200max_004;MAX_TA200max_011;MAX_TA200max_031;MAX_TA200max_158;MIN_SS200_004;MIN_TA200min_004;MIN_TA200min_011;MIN_TA200min_031;MIN_TA200min_158;SUM_GS200_004;SUM_GS200_011;SUM_GS200_031;SUM_GS200_158;SUM_NN050_004;SUM_NN050_011;SUM_NN050_031;SUM_NN050_158;SUM_PAR200_004;SUM_PEN_004;SUM_PEN_011;SUM_PEN_031;SUM_PEN_158;SUM_SOH_004;SUM_SOH_011;SUM_SOH_031;SUM_SOH_158;SUM_UVA200_004;SUM_UVB200_004
13.07.2021;98,44;92,26;94,40;97,44;17,56;18,13;18,05;17,86;21,03;20,81;20,37;21,43;21,28;20,65;1,82;1,47;1,12;,32;31,01;25,69;25,79;33,44;18,90;19,60;20,00;19,50;4,00;13,80;14,80;15,50;15,40;1617,40;1617,40;1025,30;1317,50;32,24;27,10;26,82;34,60;258,40;1,23;1,41;1,03;1,16;,00;,00;,00;,00;85,20;308,70;
14.07.2021;99,58;89,01;91,85;95,08;15,80;16,73;16,84;16,49;19,03;19,10;18,65;19,85;19,88;19,13;1,72;2,76;1,70;,45;2,24;,81;-,23;1,91;17,70;18,50;18,70;18,10;4,00;13,30;15,40;15,70;15,20;1606,90;1606,90;1447,10;1412,10;3,33;2,30;1,06;3,10;254,80;1,09;1,49;1,29;1,19;,00;,00;,00;,00;84,30;299,30;
15.07.2021;84,16;74,59;81,62;86,05;18,83;19,27;18,70;18,79;20,77;20,53;20,40;19,93;20,08;19,83;1,02;1,09;,75;,33;-3,37;-3,63;-3,38;-3,43;24,80;25,60;24,90;24,20;4,00;15,20;15,50;14,20;15,60;4813,60;4813,60;5483,30;5355,40;,00;,00;,21;,00;682,40;3,37;3,63;3,59;3,43;6,24;6,25;7,95;7,59;219,50;771,50;
16.07.2021;84,67;71,78;80,39;83,80;20,23;20,38;19,61;20,10;21,99;22,12;20,96;21,00;21,40;20,60;2,65;1,47;1,20;1,60;-4,54;-4,60;-3,83;-4,11;28,00;27,00;25,40;26,80;4,00;13,90;14,40;13,90;13,60;6520,60;6520,60;5831,20;6255,60;,00;,00;,00;,00;878,60;4,54;4,60;3,83;4,11;10,54;10,56;8,85;9,86;275,00;937,70;
17.07.2021;84,35;69,08;76,76;79,23;21,10;21,56;21,06;21,44;21,73;22,34;21,73;21,11;21,93;21,28;2,55;1,58;1,18;1,59;-3,46;-3,78;-3,64;-3,64;27,60;28,80;27,20;27,90;4,00;17,10;17,70;17,00;17,50;4111,00;4111,00;4909,10;4674,80;,00;,00;,00;,00;581,90;3,46;3,78;3,64;3,64;4,53;4,54;6,56;5,94;185,30;668,60;
18.07.2021;72,86;56,17;66,88;69,50;22,25;22,73;21,67;22,15;22,93;23,36;22,37;21,61;22,52;21,80;2,58;1,13;1,07;1,45;-5,93;-5,72;-5,33;-5,58;29,30;30,50;29,40;29,80;4,00;14,50;15,10;13,50;15,10;8171,80;8171,80;8049,30;8033,40;,00;,00;,00;,00;1050,90;5,93;5,72;5,33;5,58;14,74;14,77;14,49;14,38;321,80;1112,20;
19.07.2021;71,68;56,20;67,77;71,53;22,15;22,18;20,77;21,33;23,84;24,26;22,98;22,43;23,47;22,50;2,75;1,05;1,08;1,39;-5,73;-5,52;-5,00;-5,01;27,70;28,70;26,90;26,40;4,00;16,10;16,30;14,50;16,00;8159,30;8159,30;7810,50;7577,80;,00;,00;,00;,00;1057,70;5,73;5,52;5,00;5,01;14,75;14,78;13,93;13,28;326,70;1134,90;
20.07.2021;68,58;54,37;66,50;69,71;19,88;19,84;18,23;18,98;23,53;23,79;22,36;22,55;23,43;22,20;1,94;,92;,77;,84;-5,20;-4,99;-4,69;-4,67;25,90;26,50;25,50;24,70;4,00;13,40;12,40;11,40;12,90;7930,20;7930,20;7888,60;7817,70;,00;,00;,00;,00;980,70;5,20;4,99;4,69;4,67;14,21;14,24;14,17;13,92;296,30;1017,50;
21.07.2021;66,72;52,58;62,33;66,53;20,22;20,34;18,91;19,49;23,87;23,81;22,13;22,58;23,36;21,93;1,72;,84;,90;,81;-5,50;-5,18;-4,98;-4,90;27,60;28,30;26,60;27,00;4,00;12,50;12,60;11,40;11,20;8189,40;8189,40;8162,90;8079,50;,00;,00;,00;,00;1038,40;5,50;5,18;4,98;4,90;14,91;14,94;14,90;14,62;317,20;1087,00;
22.07.2021;66,52;51,64;63,90;66,94;21,10;21,21;19,78;20,37;24,58;24,13;22,22;23,05;23,58;21,97;1,72;,91;,83;,77;-5,44;-5,20;-4,89;-4,77;28,60;29,20;28,20;28,00;4,00;13,30;13,80;12,20;12,40;7788,00;7788,00;7692,30;7561,20;,00;,00;,00;,00;971,40;5,44;5,20;4,89;4,77;13,94;13,97;13,75;13,35;292,00;967,00;
23.07.2021;66,70;50,48;64,60;69,18;21,48;21,55;20,35;20,81;25,32;24,36;22,41;23,51;23,86;22,10;,95;,80;,70;,61;-5,20;-4,77;-4,79;-4,82;30,00;29,40;29,00;29,30;4,00;12,80;,00;11,10;11,90;7799,50;7799,50;7629,90;7694,20;,00;,00;,00;,00;992,60;5,20;4,77;4,79;4,82;14,01;14,04;13,64;13,73;302,30;1026,90;
24.07.2021;78,46;65,49;74,53;77,61;21,22;21,48;20,36;21,03;24,28;23,73;21,83;23,48;23,70;21,82;1,39;1,56;1,22;,75;-2,19;-2,81;-2,70;-1,85;28,00;28,00;26,90;28,10;4,00;16,10;16,50;15,40;15,30;4541,50;4541,50;4367,90;4417,50;1,42;1,13;,63;1,40;628,30;3,61;3,94;3,33;3,25;5,81;5,83;5,40;5,49;197,20;692,80;
25.07.2021;76,64;66,08;72,69;77,69;21,72;22,21;21,11;21,57;25,10;24,37;22,43;23,47;23,75;22,02;1,05;1,40;1,05;,49;-4,82;-5,23;-4,67;-3,87;28,70;29,80;29,60;28,60;4,00;16,10;16,50;15,30;15,80;7045,70;7045,70;6592,00;5922,30;,00;,00;,00;,10;935,60;4,82;5,23;4,67;3,97;12,19;12,22;11,09;9,34;290,10;969,50;
26.07.2021;78,80;64,36;79,31;73,98;21,23;22,08;20,67;22,12;24,18;23,82;21,75;23,50;23,70;21,71;1,32;1,58;1,10;,54;-2,36;-3,51;9,75;-3,94;26,90;28,70;28,20;28,00;4,00;16,30;15,00;13,90;15,90;5456,80;5456,80;5111,80;6124,50;1,52;,90;13,42;,10;731,30;3,88;4,41;3,67;4,04;8,20;8,22;7,36;9,89;225,40;749,20;
27.07.2021;79,41;64,70;78,54;74,03;20,75;21,63;20,46;21,39;23,29;23,41;21,23;22,86;23,33;21,23;1,42;1,87;1,15;,58;7,15;-,24;2,68;,69;25,30;27,70;27,10;26,30;4,00;15,90;17,00;15,70;17,00;4437,20;4437,20;4430,30;3983,60;10,42;3,80;6,01;3,60;610,50;3,27;4,04;3,33;2,91;5,65;5,67;5,66;4,49;191,80;664,00;
28.07.2021;90,21;77,34;83,91;85,35;18,88;19,83;19,00;19,55;22,26;22,23;20,29;22,21;22,59;20,54;1,90;2,69;1,78;,67;-2,85;-4,19;1,19;-1,96;24,80;26,50;25,70;24,60;4,00;15,10;15,30;15,00;15,50;4896,10;4896,10;3639,90;4801,50;,54;,00;4,11;1,20;679,60;3,39;4,19;2,92;3,16;6,86;6,87;3,68;6,61;215,00;743,10;
29.07.2021;71,88;58,35;68,41;65,83;19,58;20,08;19,00;20,06;22,01;21,90;19,36;21,74;22,05;19,71;2,43;2,55;2,58;1,04;-4,78;-5,44;-4,95;-3,96;25,00;26,40;26,10;25,50;,00;13,90;14,60;12,90;14,50;6878,40;6878,40;6660,20;5882,60;,00;,00;,00;,00;907,80;4,78;5,44;4,95;3,96;11,95;11,98;11,45;9,40;280,30;960,50;
30.07.2021;69,41;53,98;64,10;63,15;21,17;22,13;20,76;21,96;23,40;23,28;19,98;22,15;22,70;19,92;1,99;2,11;1,71;,78;-5,18;-5,95;-5,22;-4,86;28,50;29,70;28,90;28,60;4,00;13,30;15,00;12,80;14,90;7521,80;7521,80;7416,40;7583,10;,00;,00;,00;,00;983,50;5,18;5,95;5,22;4,86;13,65;13,68;13,44;13,79;301,80;1023,80;
31.07.2021;62,19;53,48;65,79;61,53;20,11;20,08;18,94;20,02;23,09;22,94;19,87;22,45;22,87;20,05;2,61;2,51;2,69;1,18;-5,47;-5,44;-5,07;-4,35;25,40;26,20;26,30;25,20;,00;15,10;13,60;13,00;15,00;6852,00;6852,00;6765,50;6571,90;,00;,00;,00;,00;889,90;5,47;5,44;5,07;4,35;11,99;12,02;11,82;11,26;273,10;922,70;
01.08.2021;77,12;57,50;68,21;71,01;18,66;18,92;18,69;18,92;22,73;22,90;20,19;22,25;22,76;20,19;1,01;1,54;1,39;,72;-3,17;-3,91;-2,47;-3,64;23,40;24,90;26,20;24,90;4,00;15,30;14,10;14,10;14,10;4664,60;4664,60;5505,50;5694,20;,00;,00;1,56;,00;642,90;3,17;3,91;4,03;3,64;6,67;6,69;8,96;9,41;203,20;684,50;
02.08.2021;86,81;71,93;80,73;83,47;17,26;16,65;16,26;16,69;21,33;21,47;19,17;21,53;22,01;19,56;1,43;1,67;1,29;,41;-2,78;3,56;3,99;4,83;23,90;24,50;23,30;24,40;4,00;13,90;12,50;11,30;12,50;3779,40;3779,40;4210,90;3877,50;,00;6,78;6,83;7,40;531,30;2,78;3,22;2,84;2,57;4,35;4,37;5,54;4,61;168,70;583,50;
03.08.2021;94,69;85,32;89,78;91,48;16,24;16,45;15,83;16,45;20,28;20,03;18,40;20,64;20,82;18,72;1,68;2,00;1,03;,42;3,74;3,57;2,04;3,72;21,50;22,40;22,90;22,40;4,00;12,70;13,00;11,40;13,00;4135,10;4135,10;2990,40;3246,40;6,31;6,51;4,16;5,90;586,50;2,57;2,94;2,12;2,18;5,35;5,36;2,30;2,96;186,80;663,50;
04.08.2021;87,53;74,35;84,02;83,72;17,14;17,72;16,83;17,72;19,95;20,68;18,78;20,19;20,68;18,83;,83;1,17;,69;,29;-1,54;-2,50;-2,29;-2,50;21,60;22,30;20,90;22,30;4,00;14,50;14,60;13,70;14,60;2934,10;2934,10;3416,30;3900,60;,61;,00;,00;,00;426,80;2,15;2,50;2,29;2,50;2,17;2,18;3,49;4,76;135,80;475,70;
05.08.2021;82,71;71,77;75,98;82,05;18,92;18,90;18,90;18,90;21,33;21,25;19,20;20,60;21,15;19,13;1,65;1,50;1,38;,46;-3,60;-3,91;-4,21;-2,37;24,90;24,90;26,80;24,90;4,00;14,20;12,50;11,10;12,50;5719,80;5719,80;6538,50;5171,10;,16;,00;,00;,80;770,80;3,76;3,91;4,21;3,17;9,70;9,73;11,96;8,21;240,00;811,20;
06.08.2021;82,71;71,74;78,60;79,18;19,00;19,38;18,72;19,38;20,79;20,97;19,10;20,73;21,15;19,27;2,70;3,10;2,38;,81;-3,18;-2,77;-1,54;-2,08;23,60;24,30;25,80;24,30;,00;14,70;15,80;13,10;15,80;4396,00;4396,00;4399,20;5057,80;,11;1,18;2,02;1,20;606,70;3,29;3,95;3,56;3,28;6,19;6,21;6,23;7,96;191,30;664,30;
07.08.2021;87,88;74,75;80,77;78,57;17,91;18,97;18,01;18,97;20,01;20,18;18,41;20,23;20,65;18,68;1,74;2,73;1,65;,73;-2,50;-3,11;-2,13;-2,08;23,70;22,90;22,20;22,90;4,00;14,30;16,40;13,60;16,40;2986,30;2986,30;2443,90;2605,50;,00;,00;,00;,00;432,30;2,50;3,11;2,13;2,08;2,42;2,44;,97;1,39;136,30;481,90;
08.08.2021;79,47;70,12;73,80;79,70;17,39;17,16;17,40;17,16;20,01;19,83;18,19;19,94;20,16;18,45;2,57;2,45;2,73;,63;-2,12;-1,26;-3,96;5,20;23,20;23,60;24,00;23,60;4,00;13,00;13,80;11,10;13,80;5743,70;5743,70;5323,40;5112,70;1,68;3,09;,00;8,40;759,70;3,80;4,35;3,96;3,20;9,94;9,97;8,85;8,22;233,30;783,20;
09.08.2021;74,55;64,79;69,11;72,83;18,38;18,74;17,86;18,74;19,74;19,73;18,14;19,69;19,92;18,28;1,52;1,71;1,63;,55;-3,41;-3,73;-4,07;-3,17;24,60;24,30;26,40;24,30;,00;11,50;12,20;10,30;12,20;4977,40;4977,40;5650,20;5435,60;,00;,07;,00;,10;661,70;3,41;3,80;4,07;3,27;7,92;7,94;9,80;9,15;206,50;710,60;
10.08.2021;75,53;63,89;70,29;74,93;19,87;20,01;19,07;20,01;21,05;20,85;19,06;20,22;20,51;18,88;,90;1,31;1,27;,43;-3,04;-3,59;-3,69;-3,02;25,60;26,60;27,60;26,60;4,00;14,40;14,50;12,20;14,50;4311,80;4311,80;4896,90;4594,80;,00;,00;,00;,00;601,40;3,04;3,59;3,69;3,02;6,16;6,18;7,80;6,92;191,80;681,30;
11.08.2021;76,40;59,75;71,47;76,57;21,57;21,09;19,93;21,09;23,14;22,20;20,22;21,32;21,54;19,80;,83;,58;,47;,44;-3,83;-3,72;-3,59;-3,47;28,60;28,10;28,30;28,10;4,00;15,90;16,20;13,20;16,20;5559,10;5559,10;5689,60;5273,90;,00;,00;,00;,00;744,90;3,83;3,72;3,59;3,47;9,62;9,65;10,04;8,83;231,00;809,00;
12.08.2021;71,62;56,64;71,69;74,64;22,32;22,04;20,88;22,04;23,96;22,93;20,60;22,18;22,22;20,22;,61;,55;,46;,40;-4,34;-4,18;-3,74;-4,00;31,30;30,10;30,40;30,10;4,00;13,80;13,90;12,60;13,90;6639,20;6639,20;5831,20;6396,00;,00;,00;,00;,00;867,60;4,34;4,18;3,74;4,00;12,65;12,69;10,49;11,97;265,50;888,20;
13.08.2021;75,27;61,32;73,97;74,63;24,08;24,10;23,09;24,10;24,95;24,05;21,61;23,13;23,17;21,03;1,41;1,43;1,18;,76;-1,58;-1,79;-1,35;-3,10;31,80;32,00;33,10;32,00;4,00;18,60;18,00;16,30;18,00;6423,90;6423,90;6106,50;6021,60;3,27;3,30;3,29;1,20;855,40;4,85;5,09;4,64;4,30;12,13;12,17;11,33;11,02;263,10;894,80;
14.08.2021;70,63;56,02;68,43;71,51;23,36;23,09;22,35;23,09;24,99;23,90;21,89;23,28;23,37;21,40;,78;1,01;,82;,58;-4,63;-4,87;-4,79;-4,28;31,80;32,00;32,90;32,00;4,00;14,50;14,00;13,80;14,00;6946,60;6946,60;7076,50;6518,70;,00;,00;,00;,00;911,50;4,63;4,87;4,79;4,28;13,65;13,69;14,09;12,46;279,90;935,10;
15.08.2021;72,05;51,15;63,27;65,50;22,94;23,16;21,88;23,16;25,35;24,08;21,87;23,71;23,60;21,55;1,65;1,11;,61;,60;-3,46;-4,78;-4,17;-4,29;31,00;30,30;30,40;30,30;,00;16,60;16,40;12,80;16,40;6629,70;6629,70;6607,60;6610,80;1,51;,00;,00;,00;862,60;4,97;4,78;4,17;4,29;12,86;12,90;12,87;12,79;262,80;877,50;
16.08.2021;79,91;64,76;74,63;74,73;19,25;19,52;18,48;19,15;22,62;22,94;20,73;22,97;23,33;21,00;2,72;2,61;2,58;2,05;,60;-1,44;-1,13;,77;24,10;26,90;25,60;24,20;4,00;12,40;12,10;10,60;11,90;4171,20;4171,20;3305,00;4929,00;3,92;2,77;2,14;4,20;569,80;3,32;4,21;3,27;3,43;6,11;6,14;3,74;8,21;181,40;640,50;
17.08.2021;85,21;71,35;79,45;81,71;14,76;15,20;14,56;14,76;18,78;19,57;17,94;20,38;20,92;18,79;1,85;2,24;2,36;,63;-,25;-,63;,08;1,04;19,60;21,40;22,00;20,50;4,00;9,90;10,00;8,50;9,70;3424,40;3424,40;3747,90;3684,80;2,19;2,45;2,97;3,30;463,80;2,44;3,08;2,89;2,26;4,09;4,11;5,03;4,81;146,50;523,70;
18.08.2021;89,43;73,15;79,71;83,90;17,41;18,21;17,93;17,80;18,99;19,73;18,11;19,55;20,18;18,34;2,05;2,05;1,99;,39;-2,01;-2,58;-2,36;-2,07;21,80;23,60;22,40;22,00;4,00;14,30;14,30;14,00;13,90;2456,20;2456,20;2707,20;3199,80;,00;,00;,00;,00;361,90;2,01;2,58;2,36;2,07;1,44;1,45;2,17;3,51;117,70;438,50;
19.08.2021;84,26;69,51;77,13;79,67;19,21;19,87;19,54;19,39;19,99;20,40;19,07;19,77;20,41;18,93;1,70;2,00;2,09;,49;-2,41;-3,06;-2,86;-2,19;22,90;25,00;24,50;23,10;,00;16,60;16,90;15,70;17,00;3075,80;3075,80;3537,10;3129,30;,00;,00;,05;,00;448,30;2,41;3,06;2,91;2,19;3,23;3,24;4,56;3,37;143,90;528,40;
20.08.2021;76,24;61,21;70,06;76,58;20,42;20,76;19,75;20,15;21,90;21,50;20,17;20,73;21,13;19,88;,70;,55;,79;,38;-3,22;-3,32;-3,55;-3,10;25,90;28,30;26,90;26,10;4,00;15,40;15,70;14,10;15,30;4976,20;4976,20;5552,40;5028,30;,00;,00;,00;,00;675,10;3,22;3,32;3,55;3,10;8,63;8,66;10,32;8,76;213,00;734,20;
21.08.2021;76,77;59,84;69,65;75,64;20,70;21,58;20,46;20,83;22,54;21,93;20,47;21,24;21,48;20,23;,98;,91;,61;,38;-1,19;-3,52;-3,54;-2,99;28,10;30,10;29,80;28,90;4,00;12,80;12,70;12,60;12,40;6287,70;6287,70;6169,30;6050,10;2,79;,68;,30;,60;804,40;3,98;4,20;3,84;3,59;12,41;12,45;12,15;11,72;241,40;800,80;
22.08.2021;97,85;83,04;86,97;93,77;17,86;18,50;18,11;17,97;20,63;21,08;19,63;21,15;21,56;19,94;1,75;2,12;1,70;,37;6,83;3,68;1,60;5,40;21,10;22,80;22,80;22,30;4,00;15,90;15,20;13,50;13,70;1718,10;1718,10;1775,10;1827,30;8,10;5,66;3,29;6,80;259,00;1,27;1,98;1,69;1,40;,00;,00;,00;,00;81,30;284,30;
23.08.2021;86,76;76,96;84,65;88,45;18,36;18,43;17,38;18,06;20,70;20,68;19,13;20,29;20,68;19,11;1,53;,88;,66;,57;-3,00;-1,23;-1,36;-,91;23,90;24,70;24,00;23,70;4,00;14,90;15,10;12,90;14,90;4518,30;4518,30;3891,50;3535,70;,00;1,80;1,12;1,40;618,20;3,00;3,03;2,48;2,31;7,55;7,58;5,81;4,75;193,00;664,30;
24.08.2021;82,20;68,06;79,20;82,23;16,75;16,97;15,30;16,13;19,56;19,73;18,18;20,07;20,29;18,57;1,85;,80;,90;1,12;-2,63;-2,75;-2,71;-2,55;20,90;23,70;22,80;21,20;4,00;11,90;11,90;9,50;11,80;4221,20;4221,20;4753,20;4390,30;,00;,00;,00;,00;554,30;2,63;2,75;2,71;2,55;6,78;6,81;8,36;7,25;174,30;606,90;
25.08.2021;77,27;57,95;69,05;74,61;17,12;18,12;16,91;17,04;19,57;19,60;18,40;19,47;19,89;18,40;1,84;,89;,88;,94;-3,80;-3,66;-3,65;-3,52;23,70;25,00;24,50;23,70;4,00;11,10;11,20;10,30;10,70;6163,80;6163,80;6539,40;6357,60;,00;,00;,00;,00;783,70;3,80;3,66;3,65;3,52;12,43;12,47;13,60;12,97;238,30;798,20;
26.08.2021;81,72;65,74;72,38;77,78;15,92;16,63;16,73;16,20;18,62;18,91;18,36;19,32;19,71;18,60;1,96;1,70;1,63;1,80;-,22;-,81;,31;1,01;21,30;22,30;22,10;20,90;4,00;12,40;12,70;12,80;12,40;3409,10;3409,10;4830,20;3741,10;2,37;2,11;3,40;3,60;469,30;2,59;2,92;3,09;2,59;4,58;4,60;8,74;5,53;149,30;537,70;
27.08.2021;86,06;73,39;81,30;84,31;15,42;15,62;15,00;15,33;17,46;17,99;17,55;18,29;18,77;17,93;1,90;1,49;1,54;1,66;-1,66;-1,19;1,64;-,59;20,50;20,60;21,90;19,80;4,00;11,50;11,60;11,20;11,10;3077,90;3077,90;2762,00;3537,20;,60;1,26;3,85;1,70;416,20;2,26;2,45;2,21;2,29;3,69;3,71;2,81;5,01;130,80;450,20;
28.08.2021;87,42;74,75;82,49;87,80;15,25;15,77;15,28;15,06;17,73;17,98;17,33;18,06;18,45;17,50;1,03;,88;,70;,36;-1,03;-2,09;-1,90;-,58;20,00;21,10;21,50;19,80;4,00;12,10;12,80;11,30;12,20;2926,70;2926,70;3344,10;3174,00;,96;,09;,20;1,30;407,10;1,99;2,18;2,10;1,88;3,31;3,33;4,57;4,02;125,40;430,40;
29.08.2021;99,34;87,00;92,34;96,44;14,97;15,38;15,15;15,11;16,82;17,33;16,98;17,67;18,04;17,21;2,10;1,52;1,20;1,72;3,67;3,97;3,10;4,68;16,30;16,40;16,80;16,40;4,00;13,00;14,00;13,90;13,40;1090,90;1090,90;1154,00;1043,20;4,50;5,12;4,13;5,60;179,10;,83;1,15;1,03;,92;,00;,00;,00;,00;59,30;213,70;
30.08.2021;93,78;79,03;86,71;91,46;16,78;17,17;16,93;16,70;17,37;17,83;17,42;17,52;17,99;17,36;2,50;1,18;1,12;1,72;-1,37;-1,20;-1,49;,35;20,10;20,80;20,50;19,90;4,00;14,50;15,00;14,80;14,50;2270,20;2270,20;2187,00;2856,70;,31;,66;,16;2,20;337,50;1,68;1,86;1,65;1,85;1,51;1,52;1,29;3,22;108,30;391,40;
31.08.2021;85,54;69,75;78,52;83,56;16,55;17,23;16,40;16,50;17,90;18,23;17,70;17,82;18,31;17,68;1,96;,94;,77;1,14;-2,67;-2,71;-2,69;-2,59;22,00;23,30;23,20;22,30;4,00;11,50;11,50;10,60;11,30;4194,60;4194,60;4783,80;4467,50;,00;,00;,00;,00;543,10;2,67;2,71;2,69;2,59;7,24;7,27;9,05;8,03;163,10;546,60;
01.09.2021;81,97;67,27;77,80;82,58;16,48;16,75;15,37;15,93;17,99;18,18;17,39;17,85;18,35;17,50;2,11;,77;,68;1,12;-3,24;-3,15;-2,97;-2,90;23,20;25,10;23,60;22,50;,00;10,00;10,20;8,70;9,40;5440,90;5440,90;5700,80;5313,20;,00;,00;,00;,00;684,30;3,24;3,15;2,97;2,90;11,06;11,10;11,90;10,68;206,50;690,00;
02.09.2021;76,76;61,01;72,79;75,40;17,58;18,32;17,08;17,69;19,20;18,58;17,74;18,44;18,66;17,70;1,55;,93;1,04;,70;-3,70;-3,71;-3,48;-3,26;24,90;26,90;25,90;25,40;,00;10,60;10,90;10,30;10,00;6252,00;6252,00;6118,40;6045,90;,00;,00;,00;,00;786,40;3,70;3,71;3,48;3,26;13,54;13,58;13,24;12,91;236,80;772,00;
03.09.2021;76,46;58,36;70,94;74,63;17,90;19,18;17,87;18,21;19,93;18,94;17,98;19,06;18,98;17,93;,79;,68;,66;,33;-3,43;-3,57;-3,41;-3,14;26,10;28,30;27,60;27,00;,00;9,90;11,60;10,50;10,20;6200,10;6200,10;6116,00;6097,10;,00;,00;,00;,00;784,80;3,43;3,57;3,41;3,14;13,50;13,55;13,34;13,18;236,90;777,30;
04.09.2021;75,84;58,39;71,23;76,71;18,29;19,51;18,18;18,28;20,46;19,30;18,10;19,51;19,28;18,08;,72;,67;,63;,29;-3,34;-3,45;-3,20;-3,03;26,90;28,80;28,40;27,00;,00;9,60;10,40;10,40;10,00;6024,90;6024,90;5513,90;5895,20;,00;,00;,00;,00;764,80;3,34;3,45;3,20;3,03;13,10;13,15;11,67;12,69;229,80;747,80;
05.09.2021;75,73;58,87;70,88;75,25;19,75;20,52;19,20;19,62;21,26;19,91;18,80;20,06;19,77;18,58;1,25;,79;,76;,48;-3,69;-3,58;-3,41;-3,24;27,60;29,10;28,50;27,60;,00;13,00;14,40;13,30;13,60;5808,30;5808,30;5665,70;5782,90;,00;,00;,00;,00;743,40;3,69;3,58;3,41;3,24;12,57;12,62;12,24;12,47;222,60;722,40;
06.09.2021;73,69;54,83;68,50;75,13;19,72;20,71;19,05;19,46;21,59;20,10;18,97;20,45;20,00;18,85;,72;,64;,53;,30;-3,39;-3,41;-3,20;-3,03;28,50;30,00;29,10;28,40;,00;11,70;12,90;12,20;11,60;5781,80;5781,80;5613,70;5697,50;,00;,00;,00;,00;734,30;3,39;3,41;3,20;3,03;12,61;12,65;12,19;12,33;219,20;707,10;
07.09.2021;78,36;59,00;72,53;77,80;18,86;19,90;18,38;18,92;21,21;20,16;18,85;20,48;20,12;18,82;,63;,56;,58;,32;-2,75;-2,83;-2,77;-2,56;27,10;28,70;27,30;26,80;,00;12,00;13,30;12,50;12,20;4471,10;4471,10;4608,30;4571,30;,00;,00;,00;,00;587,60;2,75;2,83;2,77;2,56;8,79;8,82;9,27;9,07;177,90;609,40;
08.09.2021;73,30;55,05;69,02;71,60;19,57;20,54;19,35;19,62;21,22;19,97;18,89;20,42;20,06;18,80;,93;,78;,80;,62;-3,40;-3,48;-3,39;-3,20;27,70;29,80;29,60;28,40;,00;11,30;12,20;12,00;11,00;5745,60;5745,60;5554,80;5686,00;,00;,00;,00;,00;723,40;3,40;3,48;3,39;3,20;12,73;12,78;12,25;12,53;216,20;696,60;
09.09.2021;79,51;60,38;70,23;73,48;20,53;21,48;20,30;20,88;21,58;20,55;18,98;20,60;20,30;18,85;1,57;1,72;1,35;,49;-3,28;-3,99;-3,23;-2,80;27,70;30,00;29,30;28,50;,00;13,00;13,00;11,50;12,80;5140,00;5140,00;4512,90;4776,80;,00;,00;,00;,00;671,70;3,28;3,99;3,23;2,80;11,02;11,06;9,19;9,90;201,40;654,40;
10.09.2021;79,58;66,43;75,34;73,75;21,00;21,46;20,76;21,63;22,26;21,33;19,62;21,10;20,97;19,42;1,55;1,52;1,40;,55;-2,39;-2,92;-1,17;-2,20;25,40;27,40;27,70;26,20;4,00;17,00;17,20;17,30;18,30;4436,00;4436,00;3378,60;3156,60;,50;,47;1,59;,00;596,30;2,89;3,39;2,76;2,20;8,98;9,02;5,80;5,06;179,40;597,30;
11.09.2021;92,17;75,40;83,52;88,78;19,00;19,70;19,03;19,28;21,12;20,93;19,45;20,90;20,88;19,37;1,13;1,24;1,03;,26;-,56;-1,10;,57;1,05;24,10;25,30;25,30;25,50;4,00;13,80;13,50;13,30;13,70;2520,90;2520,90;2948,60;2494,70;1,36;1,09;2,61;2,70;360,60;1,92;2,19;2,04;1,65;3,19;3,22;4,56;3,10;112,50;390,20;
12.09.2021;83,30;65,53;76,33;83,78;16,93;17,97;16,58;16,83;19,99;19,41;18,22;19,91;19,90;18,48;,58;,67;,49;,27;-2,50;-2,72;-2,39;-2,22;24,20;26,50;25,90;24,60;4,00;10,20;10,40;10,20;10,10;4759,70;4759,70;4347,80;4303,20;,00;,00;,00;,00;623,90;2,50;2,72;2,39;2,22;10,19;10,23;8,99;8,76;191,50;640,00;
13.09.2021;80,00;61,17;76,73;77,33;17,87;18,49;16,68;17,73;20,19;19,11;17,93;19,78;19,52;18,08;1,33;,75;,60;,85;-3,03;-2,89;-2,64;-2,81;25,30;26,50;25,50;25,40;4,00;10,60;10,90;9,60;10,40;5095,20;5095,20;5106,30;5183,10;,00;,00;,00;,00;649,00;3,03;2,89;2,64;2,81;11,34;11,40;11,47;11,60;195,70;648,20;
14.09.2021;83,83;66,47;81,93;80,00;19,40;20,31;18,71;19,77;20,68;19,69;18,33;19,99;19,69;18,29;,80;,87;,51;,28;-2,50;-2,81;3,46;-2,26;26,80;29,10;27,20;27,60;4,00;11,80;12,20;11,70;11,60;4119,20;4119,20;4143,20;4061,90;,00;,00;5,82;,00;547,30;2,50;2,81;2,36;2,26;8,41;8,45;8,56;8,21;167,60;574,10;
